,0,1
0,3.2447763561134146,-3.90401270828488
1,3.626436648170961,-8.48859899488325
2,2.448040000686947,3.77331122718897
3,-3.5839111114912194,-0.391159809542338
4,-6.208094509926367,5.16780678196112
5,6.957388399839655,7.92096904302310
6,6.302103032081318,-5.83528933315670
7,0.6363277604224966,0.722522039869028
8,-1.8245450669340122,7.71726139958959
9,-0.7971932648851059,3.17811007228834
10,-1.6538074861955154,8.23289946579053
11,-5.6516484464459875,-4.13772825209265
12,-1.5879041305947297,7.36658279050916
13,0.819756274797811,1.16896098657906
14,4.482312547811874,-16.5307205779039
15,5.795005563218057,-12.1085172684617
16,11.777709456853353,-35.7455176747760
17,7.086722200622342,10.3391588681777
18,-9.837288618414934,-0.773500716448639
19,-3.982353563186483,-4.75318925024394
20,10.43348512346665,-35.3961102538604
21,2.989161596904269,0.576364721736693
22,1.4457439442251672,4.93839589783507
23,-3.1213521270173947,4.30603765618309
24,-0.5179052002376806,1.40205501132176
25,-7.370689656610999,27.8094908709820
26,-0.3833429333678873,0.916639370365670
27,-8.872672885766653,25.0481642234636
28,12.26776515428886,-22.8785952242704
29,9.352840206513543,-5.33912043404110
30,-1.12620282365298,4.47009111047754
31,-1.7149308249541697,7.11731290694662
32,-2.3351361547817744,7.74552769003773
33,3.7460409663189247,-9.70896414565923
34,2.7850562426189542,0.423548222912345
35,-3.9761871469516032,-3.80363378462069
36,2.223291532521965,4.70458039493324
37,-1.4899801361504161,7.29343624874255
38,-2.6820425665748937,7.50797195030962
39,-5.591164802893799,-4.48567082262698
40,-7.121277654908326,24.2205895059514
41,-1.6550929614680887,6.72948386951921
42,-1.322285314963891,6.47990865029479
43,-5.5860140999609325,-4.95748901781370
44,0.6336672505141161,0.785331927337640
45,3.2198497903342953,-2.72699888638401
46,-1.4481263271273552,5.81730589388809
47,1.4964664838160786,3.50016861606507
48,-5.509386108848766,-4.68810683204906
49,-1.766116457530408,8.11852701153234
50,-5.798101652729843,-1.50071753597750
51,1.8596808659689301,5.06763008092820
52,9.547582313789402,-12.8331912212490
53,1.1904851073337646,2.34506617141239
54,0.48754128935432517,1.86644532653402
55,-0.6214765833992049,5.18256244760151
56,1.0728939101696118,2.39161013595291
57,-2.8836170726769788,5.96547032649641
58,-9.386903291692137,11.3611999889006
59,1.8227774811772308,4.79671826325800
60,-2.6969878113961645,6.54288442623739
61,-7.251816003157179,25.4471659850601
62,-9.459598746674725,8.77251200035408
63,0.3735648217021229,2.35208276578743
64,11.150147651392942,-44.2005025172755
65,2.4507905211299903,2.30065374656508
66,3.910809152303416,-10.3880699249865
67,4.9921944499093245,-19.1400061330693
68,-0.7588174033784924,2.48261048521921
69,-2.364267880654318,7.40613369724268
70,1.5545109156153434,3.17370142193587
71,3.698057386049012,-6.09129778099606
72,0.20518600094544273,0.944827273035470
73,-2.4798647140143504,7.76284096864476
74,2.5802752852232573,4.06712892967143
75,-4.8510668702102935,-9.12745444879100
76,0.9267594379323376,1.32430984170518
77,4.187698682379554,-14.5520025996970
78,4.894579836263532,-16.4590180797127
79,3.406257268129192,-3.83228802433901
80,0.40268027440896836,1.20159185873371
81,-9.957709192766998,-4.82800046067483
82,-7.642635439779561,30.0989377368258
83,2.6813087199699503,1.35142466491225
84,-6.221304443971061,5.52308854791874
85,-6.488515515398337,13.3966210446076
86,2.5217766682538696,2.54984275669740
87,1.897009632458101,4.19112639418821
88,5.11590310489572,-18.7619048546105
89,-6.147927967505014,3.77500418061117
90,-5.44443714453802,-5.15764922850615
91,-6.77568053076767,18.1856291120823
92,6.956199114866848,6.57265442811824
93,5.765297377899889,-12.2842867357323
94,-3.503768397931869,0.281070876645113
95,4.272818657382198,-15.6258637892242
96,9.993647617953666,-24.3883850234572
97,-3.8937525273232945,-3.84188481083932
98,-6.226290795055948,10.0704084092405
99,-4.569215736787497,-8.62876822142740
