,0,1
0,-3.9195575855841582,0.672358168694459
1,-3.648934294905634,0.863974703096503
2,-0.979735752294194,0.543037270121731
3,2.5278469017630565,0.797497861437448
4,2.619801401453001,0.855755635056801
5,6.421795849125665,0.990347691229521
6,0.9129344223804919,0.571890704367966
7,6.2111274171082265,0.997400465483915
8,3.719924071265821,0.821133484526319
9,-6.656277990404479,0.928104834690384
10,1.980904944830744,0.734662846036001
11,5.479978965415068,0.652052396622647
12,-7.135209194505824,0.613842067908344
13,1.0883341577614898,0.587165866381501
14,-1.1756896897601616,0.779434771906710
15,3.2846557056035373,0.989714451332628
16,-3.9604130258883217,0.639608349597063
17,-8.535213687907673,0.586834154793033
18,-3.258105424288331,0.993189447163760
19,-0.2815446439276615,0.959602071867403
20,0.8423044754619706,0.621252156109486
21,-1.9557702288219954,0.811651222505936
22,3.8743932052785675,0.708581412599165
23,-2.063687624233161,0.575198465655366
24,3.089554975330741,0.998645124164758
25,-3.246948488014177,0.994434725441255
26,-0.09167037305278031,0.995789466645813
27,-2.2786640117058488,0.605702064515573
28,4.0804850689604955,0.557758437085921
29,-1.6471036719270116,0.881925544344647
30,2.506006781336239,0.782209762677773
31,0.04598833153186588,0.998941977923073
32,-1.6275552197350864,0.582484342098592
33,-3.946268147826066,0.650876056749296
34,2.69087971675092,0.893702424552021
35,4.87467515311662,0.984809445634691
36,4.5519224664504145,0.994519367917467
37,-2.5800820661464896,0.831839994185805
38,8.59069870447884,0.627617853344900
39,3.111981547118241,0.999561495110936
40,-1.9252745170630319,0.910760910018744
41,-6.772269918655269,0.873990695818399
42,-2.1578706956096423,0.542232788569672
43,5.344441127805926,0.557830189401080
44,-0.6764453220141143,0.752264899222045
45,4.201495138041006,0.559217686168226
46,7.3338879810517,0.553143329648143
47,-3.490185168890396,0.937477349088677
48,-3.7096721595134197,0.827699381531965
49,-4.555024951906107,0.999820179175768
50,5.8321912477111635,0.893564584355282
51,1.678566017732903,0.983720929036573
52,3.4547751103238857,0.949797160041014
53,-4.88376180349552,0.885152621103449
54,-0.9187583650179422,0.568466541321963
55,-2.11511512985102,0.543074300848330
56,4.161564367867721,0.541679268261505
57,-9.380386478361201,0.999014213022803
58,-6.723247569127232,0.898853558802410
59,-0.39158753918239153,0.920562484936236
60,-1.415479507361321,0.994676773107855
61,2.130109226847339,0.540601433386406
