,0,1
0,5.668020250598412,479.584383341079
1,-0.9022786402181039,4.30813162999565
2,0.959386961612942,4.57380979342838
3,2.983822902084831,89.1526360774188
4,-2.041957131683328,4.29309552398514
5,3.1330850043468734,118.323303514403
6,-1.9983039328601293,-0.524688708819156
7,-2.8381935307039576,-10.5501897259585
8,1.5878377804420394,29.5329287668333
9,1.992990334511209,30.5717514786325
10,1.839954931278257,28.5843035613930
11,6.4708094646596255,692.753889450543
12,0.28154463566889326,29.7487758734345
13,3.301251287320529,125.686059350016
14,0.24157202420783438,14.2018712076626
15,-2.8979399027438713,3.48134340091432
16,1.658663727943932,17.4648315453400
17,0.20187027828506374,8.86201080789512
18,-0.4777035447208974,4.67382780248324
19,4.9151850005838105,327.642012230989
20,-3.8036626809359397,-65.3675680639939
21,2.020835776861962,55.3777893684087
22,-4.105260607154322,-78.9131138253756
23,6.035188883998359,548.967581030973
24,-3.466897558841782,-22.6244452678745
25,-9.295545658387761,-1332.13200537173
26,7.034666271552705,845.367186935104
27,-2.8793530676932937,-20.3382103509106
28,2.339450763074551,56.0714603315791
29,-6.054303905130588,-314.166702066199
